,tweet.id,tweet.created_at,tweet.user.location,tweet.text
154,1393225805111562242,2021-05-14 15:24:51,தனுஷ் இதயத்தில்...❤️,"RT @actor_sara: I watched #Karnan FDFS on @PrimeVideoIN in my house. Did you? 😀
#KarnanOnPrime #AmazonPrime @KarnanTheMovie @RIAZtheboss #T…"
155,1393225692628750342,2021-05-14 15:24:24,,"RT @Reba_Monica: Grateful for good health.That’s all that matters in this moment. 

For all those going through pain in whatever form, send…"
156,1393225665097261064,2021-05-14 15:24:18,,"RT @TheRiteshJohn: May the Almighty bless you and your family with happiness, health, and peace! Happy Eid Mubarak!🌙 #EidMubarak 
Miss you…"
157,1393225634814447624,2021-05-14 15:24:10,Guntur,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
158,1393225576635277315,2021-05-14 15:23:57,,"RT @KChiruTweets: #Covid19IndiaHelp     
#StayHomeStaySafe  
#WearMask 😷   
#DontPanic  
#GetVaccinated  
#DonatePlasmaSaveLives   🙏🙏
Lets…"
159,1393225501427212292,2021-05-14 15:23:39,Bathinda city,"@RaninderSingh Great efforts by the Punjab government under Maharaja Sahib's dynamic leadership.
#StayHomeStaySafe."
160,1393226248982171648,2021-05-14 15:26:37,"mahaboobnagar District, TS","RT @naveenkumarsayz: Here’s Wishing a Very Very HAPPY BIRTHDAY to Our LOVABLE USTAAD @ramsayz in Advance!!❤️

Please #StayHome &amp; #StaySafe…"
161,1393226235073875974,2021-05-14 15:26:33,"Hyderabad, India","RT @onlynikil: Happy birthday to a fantabulous person ""Ustaad"" @ramsayz and wish you a warm and happy life on your special day

#HappyBirth…"
162,1393226231336820739,2021-05-14 15:26:33,,"RT @AnupamPKher: We, at #AnupamKherFoundation, are relentlessly shipping medical supplies and equipment to hospitals across the country. We…"
163,1393226226890838017,2021-05-14 15:26:32,இராமநாதபுரம்,"RT @isai_: Government of Tamil Nadu has issued COVID guidelines protocols to treat the patients based on the symptoms and stages! 

 #TNCor…"
164,1393226224697167872,2021-05-14 15:26:31,,"RT @ramsayz4u: Here’s Wishing a Very Happy Birthday to Our Ustaad in Advance !!

@ramsayz

#StayHome #StaySafe #WearAMask

#HappyBirthdayRA…"
165,1393226125623447552,2021-05-14 15:26:07,Malaysian Borneo,"RT @KKMPutrajaya: Even if you get tested for #COVID19 before Hari Raya gathering and the result is negative, it’s not a guarantee that you…"
166,1393225986720755714,2021-05-14 15:25:34,"Nalgonda, India","RT @SRBunnyism: Required Oxygen/ICU Bed
Please help!!!🙏
Patient -venappa
Age -70
Location: Banglore, Kolar,
Number:93817 85220

@RRRMovie @…"
167,1393225983604387841,2021-05-14 15:25:34,"mahaboobnagar District, TS","RT @imchanukya: Wishing Ustaad Ram anna A Very Happy Birthday in Advance !!

@ramsayz 

#StayHome #StaySafe #WearAMask 
#HappyBirthdayRAPO…"
168,1393225979309346818,2021-05-14 15:25:33,,"RT @KKMPutrajaya: #COVID19 update for May 14. Malaysia recorded 4,113 new cases with 34 deaths. 

#JagaDiriJagaKeluarga 
#StayHome https://…"
169,1393225956630822914,2021-05-14 15:25:27,,"RT @rfaVijayawadaa: Here’s Wishing a Very Happy Birthday to Our Ustaad in Advance !!

@ramsayz

#StayHome #StaySafe #WearAMask

#HappyBirth…"
170,1393225907410636801,2021-05-14 15:25:15,"Warangal-Hamamkonda, India","RT @UrsVamsiShekar: Advance Happy birthday to ""Ustaad"" @ramsayz 😍😍
#HappyBirthdayRAPO 
#StayHome #StaySafe https://t.co/1G2bTHwUBb"
171,1393225856961572866,2021-05-14 15:25:03,"Assam, India","Happy Eid ul-fitr! 🕌🌙
•
•
•
#EidMubarak #eid #idulfitri #ramadan #ootd #love #OutfitLook #beauty #eidoutfit… https://t.co/pdByHDD8KQ"
172,1393225778955907074,2021-05-14 15:24:45,"Bareilly, India","RT @cypplOfficial: This Eid let's share love and happiness! Have a blessed and peaceful Eid!♥️ @iamsrk @AnushkaSharma 
#Zero #EidMubarak #e…"
173,1393225775596195844,2021-05-14 15:24:44,"Warangal-Hamamkonda, India","RT @santoshamsuresh: Happy birthday to a fantabulous person ""Ustaad"" @ramsayz and wish you a warm and happy life on your special day

#Happ…"
174,1393225730876608515,2021-05-14 15:24:33,"Eluru, India","RT @Mee_Sunil: A great initiative by @iNarenChowdary and @tarak9999 fans by helping people who are really in need. @ntrgcfoundation

#stayh…"
175,1393225677235650561,2021-05-14 15:24:20,"Hyderabad, India","RT @santoshamsuresh: Happy birthday to a fantabulous person ""Ustaad"" @ramsayz and wish you a warm and happy life on your special day

#Happ…"
176,1393225624848797700,2021-05-14 15:24:08,"Anantapur, India","RT @StarZoneLive: Here's how Beauty @MsKajalAggarwal ♥️ wishes Everyone #EidMubarak 

#KajalAggarwal #StaySafe #StayHome #StarZone 🌟 https:…"
177,1393225546344013826,2021-05-14 15:23:49,"Hyderabad, India","RT @Mee_Sunil: A great initiative by @iNarenChowdary and @tarak9999 fans by helping people who are really in need. @ntrgcfoundation

#stayh…"
178,1393225532221710336,2021-05-14 15:23:46,,"RT @rameshlaus: Adv Happy birthday to ""Ustaad"" @ramsayz 

#HappyBirthdayRAPO 
#StayHome #StaySafe https://t.co/z53a55do2g"
179,1393225487011307521,2021-05-14 15:23:35,"Assam, India","RT @SignoraWare: We wish you a very Happy Eid.

May Allah shower his choicest blessings to you and keep you Safe and Happy.

#signoraware #…"
180,1393226297438965761,2021-05-14 15:26:48,Moon,"RT @ApurvaU21: Sushant feared for his life after Disha Salian's death. He got threat calls after her death. 

Pithani has put this on recor…"
181,1393226297183145984,2021-05-14 15:26:48,,"RT @kamini_Sahu1: #FridayThoughts 

Life Saviour Lord Kabir Saheb Ji is the giver of peace and happiness.
Must Watch Sadhana TV at 7.30pm d…"
182,1393226297116008452,2021-05-14 15:26:48,"Selangor, Malaysia","RT @AQA_Chughtai: May Allah Bless him with Good Health and A Long Life because without him, there will not be a single person on Earth to s…"
183,1393226296772022278,2021-05-14 15:26:48,"Olongapo City, Philippines ",RT @Iiferelatable: wanna spend the rest of my life making memories with you
184,1393226296709222400,2021-05-14 15:26:48,"London, England","RT @lawrencekingyo: If this last year has taught you anything

Let it be

Don’t ever attach yourself to a person, a place, a company, an or…"
185,1393226296646246404,2021-05-14 15:26:48,ⓁⒶ,"RT @xanamarlenex: This chapter of my life is called “now that I know better, I must do better”"
186,1393226296629604356,2021-05-14 15:26:48,,@jeremycorbyn @JulietB270880 Thank you for highlighting mental health. My husband suffered silently with his mental… https://t.co/gJxp06PbjC
187,1393226296629465089,2021-05-14 15:26:48,,Your best life will not be found in comfort. It will be found in fighting for what you believe in.- Maxime Lagacé… https://t.co/n7ytp4iSDY
188,1393226296616886280,2021-05-14 15:26:48,"Panipat, India",RT @AruArora3: This #FridayFitness brings great motivation for being fit&amp;healthy throughout life.Saint Dr. @Gurmeetramrahim Ji brings life…
189,1393226296021368832,2021-05-14 15:26:48,,"RT @xanamarlenex: This chapter of my life is called “now that I know better, I must do better”"
190,1393226295589355528,2021-05-14 15:26:48,,"RT @Havenlust: Because of your smile, you make life more beautiful https://t.co/akCS7UUr0z"
191,1393226295388033024,2021-05-14 15:26:48,"Sanctuary Dump, Midwest ","@bang_40 What a weak low life. I hope he gets what he deserves. And anyone who thinks this is funny, just imagine y… https://t.co/URpC2Up3De"
192,1393226295362957315,2021-05-14 15:26:48,,"Do TAOBA all Sun , follow life raSOOLALLAH and commands of almighty ALLAH is total solution .......

Tableware COMMAND"
193,1393226295337799683,2021-05-14 15:26:48,usa,"'Spend Time Now"" a brand new episode of Last Stop Penn Station podcast.
We take a look at family,life,love,loss and… https://t.co/JJrpReUeMZ"
194,1393226295232901122,2021-05-14 15:26:48,,RT @HamedJowhar: #غزة_تحت_القصف_القدس_تنتفض this is Israel job destroying life in Gaza https://t.co/74vCKh1aAA
195,1393226294918266886,2021-05-14 15:26:48,,RT @Savagenonny: You'll end up lonely and miserable if you take the nonsense we post on Twitter  about relationships serious. In real life…
196,1393226294817603588,2021-05-14 15:26:48,,"RT @repmarkpocan: Today, my colleagues and I stood up because no one should suffer the loss of life, liberty, or dignity that the Palestini…"
197,1393226294347767808,2021-05-14 15:26:48,"Perth, Western Australia",@JuliaHB1 'Get back to enjoying life' aka dying horribly of a preventable virus
198,1393226294175813640,2021-05-14 15:26:48,Republic of Korea,"RT @yoshiblingbling: A message for Yoshi:

Your positivity created an impact to our lives. The way you took care of the members warmed our…"
199,1393226294024830976,2021-05-14 15:26:48,,"RT @gabjagi_: Wonpil! 🥺

🐰 🥰
🐰 What are you doing right now?
🐰 Isn’t the weather nice nowadays~?
🐰 I think summer is going to come soon now…"
200,1393226298714202121,2021-05-14 15:26:49,,RT @SenatorDurbin: Dick Kay was an outstanding reporter and fixture of Chicago journalism. My prayers are with his family and friends as th…
201,1393226298353459203,2021-05-14 15:26:49,,"RT @Bafeio: Congratulations, Bafe Family 👏👏👏
#HOTBIT @cz_binance @binance  @gate_io @elonmusk 
Bafe #ToTheMoon 🚀🚀🚀🚀🚀 https://t.co/VZeF76Hqa0"
202,1393226298332389376,2021-05-14 15:26:49,,"“When he asked me to sleep with him, given the financial difficulties of my family …. I accepted,” Boubacar Diallo,… https://t.co/sSz2Q98FKB"
203,1393226296726016000,2021-05-14 15:26:48,"Qena, Egypt","until some ambulances arrived (which were only 3 km away from them).
 The al-Samuni family lost 29 martyrs in the G… https://t.co/RxRwzr5oGY"
204,1393226296671424513,2021-05-14 15:26:48,punjab,"RT @capt_amarinder: Saddened to know about the demise of Abhay Singh Sandhu Ji, nephew of Shaheed-e-Azam Bhagat Singh Ji who passed away af…"
205,1393226295543156740,2021-05-14 15:26:48,,@BeingSalmanKhan @BeingSalmanKhan EID MUBARAK BHAIJAAN TO U N FAMILY TOO😍RADHE MOVIE ALL TIME BLOCKBUSTER🔥NOW U R K… https://t.co/gMQ1my7XJ4
206,1393226295337799683,2021-05-14 15:26:48,usa,"'Spend Time Now"" a brand new episode of Last Stop Penn Station podcast.
We take a look at family,life,love,loss and… https://t.co/JJrpReUeMZ"
207,1393226295081906177,2021-05-14 15:26:48,Mother's City Pride 🤳,"RT @SpeakerPelosi: America has fallen behind in the number of women in the labor force, losing an annual $64 billion in wages and economic…"
208,1393226295027421188,2021-05-14 15:26:48,"Fredericton, New Brunswick","RT @David_Mulroney: On Eid-al-Fitr in Xinjiang, Chinese media show us happy, dancing Uyghurs, but prayer is forbidden, other religious prac…"
209,1393226294721085449,2021-05-14 15:26:48,,RT @DKShivakumar: Deeply saddened by the passing away of AICC administrative officer Shri. SM Moin due to COVID. My condolences to his fami…
210,1393226294381277184,2021-05-14 15:26:48,she/her ,"RT @aegyodobby: ot12, a family ♡ @treasuremembers https://t.co/WOuVPHZckI"
211,1393226294326796288,2021-05-14 15:26:48,Stanford,"RT @SarahDamaske: I'm so devastated to learn this news. @SinikkaElliott is such a lovely colleague, not to mention a brilliant scholar. 
Pl…"
212,1393226294071005219,2021-05-14 15:26:48,Middle earth,"RT @DrEmmaKatz: Is anyone else fed up of male domestic violence perpetrators being depicted as shadows in pictures? 

It suggests that thes…"
213,1393226293383208965,2021-05-14 15:26:47,"Pennsylvania, USA",@dtbooksanbeyond @POTUS Me and my family are fully vaxxed but I feel the same way. Too soon and we obviously can’t… https://t.co/P9Xpmkx2aH
214,1393226291982307331,2021-05-14 15:26:47,At the sharp end (well almost),"@SpillerOfTea Only the one handed down through the family.

Lots of hammers though."
215,1393226291315347457,2021-05-14 15:26:47,"Shining Time, Indian Valley","RT @TheLaurenChen: I don't get the point of shaming people for their hobbies.

A man can enjoy building Star Wars figures and be a strong p…"
216,1393226290996600836,2021-05-14 15:26:47,Pakistan,"RT @0yerim: ⚠️⚠️⚠️⚠️⚠️⚠️

anyone that knows any family that was affected by the bombing and lost their homes and don’t have anywhere to go,…"
217,1393226290178580489,2021-05-14 15:26:47,"Bengaluru South, India","RT @sunny_turlapati: SUPERMAN on-screen, FAMILY MAN off-screen. Despite being a demigod to millions on-screen, he taught us how to love gen…"
218,1393226289893429254,2021-05-14 15:26:47,Planet Earth,"This is a good argument, for the right to defend one’s own self...

Whether or not you like guns, everyone should b… https://t.co/flnowGuNyB"
219,1393226289880969222,2021-05-14 15:26:47,"London, England","RT @ageukcampaigns: Following the death of a family member or friend, everyone should be able to access emotional support if they need it.…"
220,1393226300412805121,2021-05-14 15:26:49,,"You should’ve left me on my lonely, I was fine before we started..."
221,1393226294918266886,2021-05-14 15:26:48,,RT @Savagenonny: You'll end up lonely and miserable if you take the nonsense we post on Twitter  about relationships serious. In real life…
222,1393226260961107971,2021-05-14 15:26:40,🇮🇳🇮🇳🇮🇳,RT @Sister_Sufi: We all have felt lonely.
223,1393226257215725570,2021-05-14 15:26:39,Camp Half Blood | Jaegerista,"RT @ackrvrse: words cannot describe how this panel broke me. imagining how much he had to overcome, how much he had to keep to himself, how…"
224,1393226248004849665,2021-05-14 15:26:37,Malaysia,RT @catallunya96: Being alone is so much better than being lonely in a relationship.
225,1393226245563994116,2021-05-14 15:26:36,"Texas, USA",E 174 is out today with Texan songwriter @summerdeanmusic. She shared that her new album Bad Romantic is out Aug 27… https://t.co/0Ddeplm5Kd
226,1393226214760931334,2021-05-14 15:26:29,Writing table,"RT @writingiswar: To all the daring dreamers out there, who wake up and (despite the grind) commit to setting the world on fire with your a…"
227,1393226207362121729,2021-05-14 15:26:27,,"RT @dreamjeons: i wish we had more context for this but at the end of the day, we are all humans. we all feel lonely, gloomy, tired... but…"
228,1393226200768819202,2021-05-14 15:26:25,OPIU͙M,@ilovewolfhaley -lonely and hobbyless
229,1393226200139530242,2021-05-14 15:26:25,,"RT @RollingStone: Watch behind-the-scenes footage from J-Hope's Rolling Stone digital cover shoot, and read his Q&amp;A below. #BTSxRollingSton…"
230,1393226192346664967,2021-05-14 15:26:23,"Erie, PA",Nobody likes you don’t act like you lonely by choice lol
231,1393226191570497543,2021-05-14 15:26:23,BBH ૢ(❛◡❛✿)ૢ,"RT @BBHGlobalUnion: BAEKHYUN 백현 'Bambi' MV has surpassed 32M views on Youtube.

Even if you don't feel lonely, keep streaming Bambi.

https…"
232,1393226191323254786,2021-05-14 15:26:23,,Sesame street making me feel lonely as fuck
233,1393226181751676935,2021-05-14 15:26:21,,RT @ateez_charts: .@ATEEZofficial is now trending 37 on Melon Search Realtime
234,1393226176361992193,2021-05-14 15:26:19,she/her,"RT @dreamjeons: i wish we had more context for this but at the end of the day, we are all humans. we all feel lonely, gloomy, tired... but…"
